Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5510","Production","2166","Coconut oil","2020","2020","t","93941.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2166","Coconut oil","2021","2021","t","91860.79","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2166","Coconut oil","2022","2022","t","89659.04","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2166","Coconut oil","2023","2023","t","86975.89","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2017","2017","kg/ha","3894.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2017","2017","t","2254090.08","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2018","2018","kg/ha","3607.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2018","2018","t","2169133.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2019","2019","kg/ha","3665.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2019","2019","t","2140044.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2020","2020","kg/ha","3673.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2020","2020","t","2101581","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2021","2021","kg/ha","3758","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2021","2021","t","2083133.28","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2022","2022","kg/ha","3806","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2022","2022","t","2125551","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2023","2023","kg/ha","4057.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2023","2023","t","2299194.41","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01460","Coconuts, in shell","2024","2024","kg/ha","4148.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01460","Coconuts, in shell","2024","2024","t","2296996.01","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2017","2017","kg/ha","496.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2017","2017","t","1451777.62","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2018","2018","kg/ha","409.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2018","2018","t","1660516.07","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2019","2019","kg/ha","428.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2019","2019","t","1813980.16","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2020","2020","kg/ha","450.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2020","2020","t","1883187.58","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2021","2021","kg/ha","457.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2021","2021","t","1966350.59","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2022","2022","kg/ha","460.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2022","2022","t","2065840.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2023","2023","kg/ha","471.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2023","2023","t","1943557.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01610","Coffee, green","2024","2024","kg/ha","427.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01610","Coffee, green","2024","2024","t","1909981.56","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2017","2017","t","41978.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2018","2018","t","41824.88","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2019","2019","t","41741.31","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2020","2020","t","41859.12","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2021","2021","t","41920.36","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2022","2022","t","41850.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2023","2023","t","41867.25","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.08","Coir, raw","2024","2024","t","41883.68","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2017","2017","t","1675618.23","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2018","2018","t","1663526.85","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2019","2019","t","1941113.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2020","2020","t","1642701.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2021","2021","t","1905108.85","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","1672500.35","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.02","Cotton lint, ginned","2023","2023","t","1540287.04","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2017","2017","t","2682171.29","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2018","2018","t","2878387.96","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2019","2019","t","3000615.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2020","2020","t","2815182.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2021","2021","t","2926309.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2022","2022","t","2604664.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0143","Cotton seed","2023","2023","t","2672862.23","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2017","2017","t","221627.45","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2018","2018","t","223284.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2019","2019","t","279230.59","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2020","2020","t","287674.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2021","2021","t","301951.66","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2022","2022","t","326486.92","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2168","Cottonseed oil","2023","2023","t","296313.19","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2017","2017","kg/ha","543.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2017","2017","t","7893175.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2018","2018","kg/ha","590.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2018","2018","t","8815431.51","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2019","2019","kg/ha","595.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2019","2019","t","8942570.53","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2020","2020","kg/ha","625.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2020","2020","t","9556404.91","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2021","2021","kg/ha","563.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2021","2021","t","8544517.32","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2022","2022","kg/ha","631.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2022","2022","t","9820713.81","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01706","Cow peas, dry","2023","2023","kg/ha","603.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01706","Cow peas, dry","2023","2023","t","9198146.13","E","Estimated value",""
